_id,Scenario,Sacrifice,UserID,Session_id,Scenario_order,Template,answerLeft,lang,seenOther,country_code,country_full
DnePuN33HTWW7Aj2P,Switch,Yes,b4465cb2_7286858886552738,794658654-7.28685888655e+15,3,Desktop,FALSE,en,FALSE,US,United States
g4HHcYkSqhG4k5HKq,Footbridge,Yes,8595e6ea_3859701072824499,-1755839268-3.85970107282e+15,1,Desktop,TRUE,en,TRUE,US,United States
ifjXPeLSnn5ucuRHN,Switch,Yes,8595e6ea_3859701072824499,-1755839268-3.85970107282e+15,2,Desktop,FALSE,en,TRUE,US,United States
C9YeSffBmegfzsZes,Switch,Yes,67c899c9_9480580633207028,2008261870-9.48058063321e+15,2,Desktop,TRUE,en,TRUE,US,United States
NwT35v5vvbWSivzFn,Footbridge,No,67c899c9_9480580633207028,2008261870-9.48058063321e+15,3,Desktop,TRUE,en,TRUE,US,United States
Mfri8GT37rThQay83,Footbridge,Yes,7a51d807_6689625521615448,1286610637-6.68962552162e+15,1,Desktop,FALSE,en,TRUE,US,United States
CYBG5vekmBZhnS4NB,Switch,Yes,7a51d807_6689625521615448,1286610637-6.68962552162e+15,2,Desktop,TRUE,en,TRUE,US,United States
CpixJXbkP7EmBJPxx,Footbridge,Yes,0f853368_6091601723785967,-1619646166-6.09160172379e+15,1,Desktop,FALSE,en,TRUE,US,United States
WBpgyvhjHYQQzymkX,Switch,Yes,0f853368_6091601723785967,-1619646166-6.09160172379e+15,2,Desktop,TRUE,en,TRUE,US,United States
YScpeXhg5vafCczkP,Switch,No,8efd63d2_8596136168665837,1070687494-8.59613616867e+15,2,Desktop,FALSE,en,TRUE,US,United States
2tqgAYRBQBoNibkd6,Footbridge,No,8efd63d2_8596136168665837,1070687494-8.59613616867e+15,3,Desktop,TRUE,en,TRUE,US,United States
Wd82hPqu29uBxpZYp,Footbridge,No,a3b750bd_4082712345981607,-156217564-4.08271234598e+15,1,Desktop,TRUE,es,TRUE,US,United States
hinZvPtgRi68bQvCW,Switch,Yes,a3b750bd_4082712345981607,-156217564-4.08271234598e+15,2,Desktop,TRUE,es,TRUE,US,United States
LeHXjeTGWywrJF5tQ,Switch,Yes,c53e9a61_4653522558634093,-703151457-4.65352255863e+15,1,Desktop,FALSE,en,TRUE,US,United States
dK5Sbz9Xmj6a5uMwb,Footbridge,Yes,c53e9a61_4653522558634093,-703151457-4.65352255863e+15,2,Desktop,FALSE,en,TRUE,US,United States
XDrbtthCNo3cM7NkQ,Switch,Yes,837c995a_3277791226893289,-1449102474-3.27779122689e+15,1,Desktop,TRUE,en,TRUE,US,United States
CEHv6ns4PiFRKf8tX,Footbridge,No,837c995a_3277791226893289,-1449102474-3.27779122689e+15,3,Desktop,TRUE,en,TRUE,US,United States
4CBXvge2gnynvMEqJ,Footbridge,No,b58fafd5_6538715592886668,1807845894-6.53871559289e+15,2,Desktop,FALSE,en,TRUE,US,United States
eLhauPen3LnzYsEiw,Switch,No,b58fafd5_6538715592886668,1807845894-6.53871559289e+15,3,Desktop,FALSE,en,TRUE,US,United States
uGkAqqtk3vRrYm6qs,Footbridge,No,b58fafd5_6538715592886668,390644854-6.53871559289e+15,1,Desktop,TRUE,en,TRUE,US,United States
fSxBRvPNNbSbscZtg,Switch,No,b58fafd5_6538715592886668,390644854-6.53871559289e+15,2,Desktop,TRUE,en,TRUE,US,United States
RJF7qMcAJmeh7PrC3,Switch,Yes,7fb7ca2f_1352566063306246,2063325911-1.35256606331e+15,2,Desktop,FALSE,en,TRUE,US,United States
S3vKoHTyFTnBueHy8,Footbridge,Yes,7fb7ca2f_1352566063306246,2063325911-1.35256606331e+15,3,Desktop,FALSE,en,TRUE,US,United States
o749THM2x7wZhTKMo,Footbridge,Yes,435a266f_3532813127265479,108240563-3.53281312727e+15,1,Desktop,TRUE,es,TRUE,US,United States
JWBru5JydL8hzryCx,Switch,No,435a266f_3532813127265479,108240563-3.53281312727e+15,2,Desktop,FALSE,es,TRUE,US,United States
ccWHb9pedbwcLz6jo,Switch,Yes,fdece0b0_3473189777953880,1422943014-3.47318977795e+15,1,Desktop,TRUE,en,FALSE,US,United States
AAL73KJFPXoGBe3ez,Footbridge,Yes,fdece0b0_3473189777953880,1422943014-3.47318977795e+15,2,Desktop,FALSE,en,FALSE,US,United States
LDJcxZZfRddfnCjoA,Footbridge,No,2f0c0560_4097865636845943,604882085-4.09786563685e+15,1,Desktop,TRUE,fr,TRUE,US,United States
wg2HvY4JeekpP6K5m,Switch,Yes,2f0c0560_4097865636845943,604882085-4.09786563685e+15,3,Desktop,TRUE,fr,TRUE,US,United States
rJGv6cXhWjgYNgpeR,Footbridge,No,f3eae7f1_4393706329369096,1544061028-4.39370632937e+15,2,Desktop,TRUE,en,TRUE,US,United States
97qZRxe4PKr7wTyeg,Switch,Yes,f3eae7f1_4393706329369096,1544061028-4.39370632937e+15,3,Desktop,TRUE,en,TRUE,US,United States
ApApiLZjbtzKu53oL,Footbridge,No,bb6f40a5_160372922968152,286486830-1.60372922968e+14,1,Desktop,FALSE,en,TRUE,US,United States
mnJP2CnSfxSsqutHk,Switch,Yes,07933671_660177930669982,140635344-6.6017793067e+14,1,Desktop,TRUE,en,TRUE,US,United States
tzGTR2p5yuRsGBESx,Footbridge,No,bb6f40a5_3368725823687142,1400434411-3.36872582369e+15,2,Desktop,TRUE,en,TRUE,US,United States
Ak7CsXqBRygAMK8sP,Switch,No,bb6f40a5_3368725823687142,1400434411-3.36872582369e+15,3,Desktop,FALSE,en,TRUE,US,United States
CTNtriMiyKBifkLDw,Footbridge,No,07933671_660177930669982,140635344-6.6017793067e+14,3,Desktop,TRUE,en,TRUE,US,United States
Kfh6tHNgtvw8TcwtQ,Switch,No,bb6f40a5_7341045653799050,1179748343-7.3410456538e+15,2,Desktop,TRUE,en,TRUE,US,United States
hTabyWWnqZxKJP7Yu,Footbridge,No,bb6f40a5_7341045653799050,1179748343-7.3410456538e+15,3,Desktop,FALSE,en,TRUE,US,United States
R8zeW2M746ARuLJ2k,Footbridge,No,bb6f40a5_7341045653799050,-912226345-7.3410456538e+15,1,Desktop,FALSE,en,TRUE,US,United States
piExHKs6YLMuzAZBr,Footbridge,No,320b1448_9906038447677254,-1580454300-9.90603844768e+15,1,Desktop,FALSE,en,TRUE,US,United States
BfYmS5v7o3xEMBGkh,Switch,Yes,bb6f40a5_7341045653799050,-912226345-7.3410456538e+15,2,Desktop,FALSE,en,TRUE,US,United States
9MzMkXGXzcutSX83M,Switch,No,320b1448_9906038447677254,-1580454300-9.90603844768e+15,3,Desktop,FALSE,en,TRUE,US,United States
Ts4jp6jZgfoGpqvvs,Footbridge,No,1ee81a28_1293171165599769,1616897569-1.2931711656e+15,2,Desktop,TRUE,en,TRUE,US,United States
XX4QnGKbsABgoRney,Switch,Yes,1ee81a28_1293171165599769,1616897569-1.2931711656e+15,3,Desktop,TRUE,en,TRUE,US,United States
uLjqG59xCRo2Hqetu,Switch,Yes,fe292c19_3954823266400513,-2104820725-3.9548232664e+15,1,Desktop,FALSE,en,TRUE,US,United States
4s77NfsFTvsTmbYcj,Footbridge,Yes,205449c6_8092595071533667,974520836-8.09259507153e+15,1,Desktop,FALSE,en,TRUE,US,United States
wiz4fpgXFgEucZxdg,Switch,Yes,205449c6_8092595071533667,974520836-8.09259507153e+15,2,Desktop,FALSE,en,TRUE,US,United States
6iKkzZK6mCvQBgZqo,Switch,Yes,fe292c19_3954823266400513,-795386046-3.9548232664e+15,2,Desktop,FALSE,en,TRUE,US,United States
Ti3nvDq4SehGhqXb8,Footbridge,Yes,fe292c19_3954823266400513,-795386046-3.9548232664e+15,3,Desktop,FALSE,en,TRUE,US,United States
C85jPELivynKBjbCG,Footbridge,Yes,f9118735_877292981014612,542565411-8.77292981015e+14,1,Desktop,TRUE,en,TRUE,US,United States
aGkK6C588rLXowyPT,Switch,Yes,f9118735_877292981014612,542565411-8.77292981015e+14,3,Desktop,FALSE,en,TRUE,US,United States
yAt4PBkZvtK5kmq3P,Switch,Yes,b9b517f8_7441948465978253,1704848300-7.44194846598e+15,2,Desktop,TRUE,es,TRUE,US,United States
KG6iCC5xX36Gijr8k,Footbridge,Yes,b9b517f8_7441948465978253,1704848300-7.44194846598e+15,3,Desktop,TRUE,es,TRUE,US,United States
YWqvnZymdcPMtcZLT,Switch,Yes,3839f938_8955986281032936,1968459379-8.95598628103e+15,1,Mobile,FALSE,en,TRUE,US,United States
hgZaPi9JJ2PZDby3o,Footbridge,No,3839f938_8955986281032936,1968459379-8.95598628103e+15,2,Mobile,FALSE,en,TRUE,US,United States
RTh3CGSQwDk8x9iCv,Footbridge,No,204db726_4466016117762332,2009255285-4.46601611776e+15,1,Desktop,FALSE,en,TRUE,US,United States
YoJYhotBPM8zpY2MX,Switch,Yes,db4eaec3_9119406150767830,1609949152-9.11940615077e+15,1,Desktop,TRUE,en,TRUE,US,United States
eWGegkcRPKtrru6ro,Footbridge,Yes,db4eaec3_9119406150767830,1609949152-9.11940615077e+15,3,Desktop,TRUE,en,TRUE,US,United States
ALGyJWM2sYGinosbx,Footbridge,Yes,6976d387_7566513538371606,-1201380315-7.56651353837e+15,1,Desktop,FALSE,en,FALSE,US,United States
omYWtcAKCMMDnsPmB,Switch,Yes,6976d387_7566513538371606,-1201380315-7.56651353837e+15,2,Desktop,FALSE,en,FALSE,US,United States
P6pC4ER7vSeKhc3wz,Footbridge,Yes,c9256d93_1757612793731222,-1988534297-1.75761279373e+15,2,Desktop,TRUE,zh,TRUE,US,United States
oa9nYF4aQs9hzWzte,Switch,Yes,c9256d93_1757612793731222,-1988534297-1.75761279373e+15,3,Desktop,TRUE,zh,TRUE,US,United States
b5YJPXjw9FaFogSg9,Footbridge,No,c3563746_5172091553934258,136645120-5.17209155393e+15,1,Desktop,FALSE,en,TRUE,US,United States
zDDBEmqDYFjaKAwht,Switch,Yes,c3563746_5172091553934258,136645120-5.17209155393e+15,3,Desktop,TRUE,en,TRUE,US,United States
bH3g8WosF8DbX8w6p,Switch,No,d14b5b2e_7057022937653261,-1768730640-7.05702293765e+15,1,Desktop,FALSE,es,FALSE,US,United States
WHDzaxcroEziNRfdM,Footbridge,No,d14b5b2e_7057022937653261,-1768730640-7.05702293765e+15,3,Desktop,FALSE,es,FALSE,US,United States
RrDXyKa7WQc2TJfrf,Footbridge,No,d14b5b2e_7057022937653261,-1888990201-7.05702293765e+15,1,Desktop,TRUE,es,FALSE,US,United States
cTJiMFAmqmWuCqTx4,Switch,No,d14b5b2e_7057022937653261,-1888990201-7.05702293765e+15,3,Desktop,FALSE,es,FALSE,US,United States
kputEYvM9BTHY82PC,Switch,Yes,c28c8c1a_8521059550773717,1607153959-8.52105955077e+15,2,Desktop,FALSE,en,TRUE,US,United States
6mYC6WhDnEPiyE3Wq,Footbridge,No,c28c8c1a_8521059550773717,1607153959-8.52105955077e+15,3,Desktop,TRUE,en,TRUE,US,United States
BLyiRtLk9sh9kpGWR,Switch,Yes,9ce8cd53_4375967477840812,-302395904-4.37596747784e+15,1,Desktop,TRUE,en,FALSE,US,United States
q8uX6TpDqaLJ9EAm4,Footbridge,No,9ce8cd53_4375967477840812,-302395904-4.37596747784e+15,3,Desktop,TRUE,en,FALSE,US,United States
AdtbdQXpT8wSPFciW,Footbridge,Yes,84954b2e_1979165681161454,-389357186-1.97916568116e+15,2,Desktop,TRUE,en,TRUE,US,United States
3XbnkZhaRZCK5mmrB,Switch,Yes,84954b2e_1979165681161454,-389357186-1.97916568116e+15,3,Desktop,FALSE,en,TRUE,US,United States
R7Ti2oKkKyxBe6xAf,Switch,Yes,df2aaae2_349441401296171,-1711427969-3.49441401296e+14,1,Desktop,FALSE,en,TRUE,US,United States
NgjXYawypJansBdZf,Footbridge,No,cf4ed70a_4557951735237662,-1874324723-4.55795173524e+15,1,Desktop,FALSE,en,TRUE,US,United States
K3snsh6eWmWxNAKn2,Switch,Yes,cf4ed70a_4557951735237662,-1874324723-4.55795173524e+15,2,Desktop,FALSE,en,TRUE,US,United States
Yq2S9zwjXxtExNGxF,Switch,Yes,2c9540df_8879377121569749,393478582-8.87937712157e+15,1,Desktop,FALSE,en,TRUE,US,United States
kkaa5zSShv8whLvDo,Switch,Yes,25d2eb5e_1610643130677651,1003366251-1.61064313068e+15,1,Desktop,FALSE,en,TRUE,US,United States
FxYyWRGzzEtgR5BaF,Footbridge,No,25d2eb5e_1610643130677651,1003366251-1.61064313068e+15,2,Desktop,FALSE,en,TRUE,US,United States
3LPMC2FHfGfgcLLm5,Switch,Yes,68b96792_3272905314360990,241327074-3.27290531436e+15,1,Desktop,FALSE,en,TRUE,US,United States
EyTtTYGkFH3z3c8wv,Footbridge,Yes,68b96792_3272905314360990,241327074-3.27290531436e+15,2,Desktop,TRUE,en,TRUE,US,United States
EdTfppWNArr9jLdmo,Switch,Yes,fb097d99_40899359214401,-856731097-4.08993592144e+13,1,Desktop,TRUE,en,TRUE,US,United States
GT27p6xTv3FLKoh9y,Footbridge,Yes,fb097d99_40899359214401,-856731097-4.08993592144e+13,3,Desktop,FALSE,en,TRUE,US,United States
Hqcga4GwaSnwfvFHR,Footbridge,Yes,7e8204d5_29571988336731,-1917761291-2.95719883367e+13,1,Desktop,FALSE,en,TRUE,US,United States
jcXgHE38jPWFzBuTq,Switch,Yes,7e8204d5_29571988336731,-1917761291-2.95719883367e+13,2,Desktop,FALSE,en,TRUE,US,United States
AXZ7FPJWoeAE2AP5t,Switch,Yes,e8102147_6166922448658804,1449889007-6.16692244866e+15,2,Desktop,TRUE,en,TRUE,US,United States
we865KaZh4j2giXtL,Footbridge,No,e8102147_6166922448658804,1449889007-6.16692244866e+15,3,Desktop,TRUE,en,TRUE,US,United States
569KSZKMg8FGhGwgN,Footbridge,Yes,dcd829fe_4740433453075679,1870155046-4.74043345308e+15,1,Desktop,TRUE,en,FALSE,US,United States
SMhGHEBmbEBJKP2qF,Switch,Yes,dcd829fe_4740433453075679,1870155046-4.74043345308e+15,3,Desktop,TRUE,en,FALSE,US,United States
jwSXWLqYQjxQMLKYu,Footbridge,No,0fbe2134_6819678774136220,357820905-6.81967877414e+15,1,Desktop,FALSE,en,TRUE,US,United States
YS2FPJydB7Cbz4DXK,Switch,No,0fbe2134_6819678774136220,357820905-6.81967877414e+15,2,Desktop,FALSE,en,TRUE,US,United States
WTRg7LTKcH7BEtCEc,Switch,Yes,2cf348b1_92742329061188,1773990763-9.27423290612e+13,1,Desktop,TRUE,en,TRUE,US,United States
menoQ5HFdjmCCshrE,Footbridge,No,2cf348b1_92742329061188,1773990763-9.27423290612e+13,2,Desktop,FALSE,en,TRUE,US,United States
g42wEMNakYa3rPPDv,Footbridge,Yes,ad8353a4_7155573373679611,-1267138260-7.15557337368e+15,2,Desktop,FALSE,en,TRUE,US,United States
3TKtCC3ZZhAyz8ASM,Switch,Yes,ad8353a4_7155573373679611,-1267138260-7.15557337368e+15,3,Desktop,TRUE,en,TRUE,US,United States
avs6Go5eZRK5F47ox,Footbridge,Yes,56671d98_1576603212684293,-1570745856-1.57660321268e+15,1,Desktop,FALSE,en,FALSE,US,United States
nuxeKM56ZfvJEq5Bg,Switch,Yes,56671d98_1576603212684293,-1570745856-1.57660321268e+15,3,Desktop,FALSE,en,FALSE,US,United States
P4cQAgfv9xTfZ9arD,Switch,Yes,ef5ce2d4_8266147128382854,-1869045111-8.26614712838e+15,1,Desktop,TRUE,en,TRUE,US,United States
5i2K3rhRptAk28fLe,Footbridge,No,429b431d_3419923813904772,422098025-3.4199238139e+15,1,Desktop,FALSE,en,TRUE,US,United States
57gGjtJpuuYkfWuhi,Switch,Yes,d7a2c9f2_2933663922301372,1787053106-2.9336639223e+15,1,Desktop,FALSE,en,TRUE,US,United States
yvEapJzhoZEggcPNC,Switch,Yes,429b431d_3419923813904772,422098025-3.4199238139e+15,2,Desktop,TRUE,en,TRUE,US,United States
qZ9uBap9GopBiHWSk,Footbridge,Yes,d7a2c9f2_2933663922301372,1787053106-2.9336639223e+15,2,Desktop,FALSE,en,TRUE,US,United States
aMHfeA3ysDjBxPBQe,Footbridge,No,ef5ce2d4_8266147128382854,-1869045111-8.26614712838e+15,3,Desktop,TRUE,en,TRUE,US,United States
7vg226HX6jFeYbkWQ,Footbridge,Yes,0488ff5b_6411248172651545,1166416703-6.41124817265e+15,1,Desktop,TRUE,en,FALSE,US,United States
JG4Phxdi3QQ7qgiNH,Switch,Yes,0488ff5b_6411248172651545,1166416703-6.41124817265e+15,2,Desktop,FALSE,en,FALSE,US,United States
Mw4jTcKssobq4CBWi,Footbridge,Yes,f5a24a62_8703149545715506,-882848681-8.70314954572e+15,1,Desktop,FALSE,en,FALSE,US,United States
M8P5aW574cvzerns4,Switch,Yes,f5a24a62_8703149545715506,-882848681-8.70314954572e+15,3,Desktop,TRUE,en,FALSE,US,United States
qiuuhZq2L7SyQgAJH,Footbridge,Yes,ff5a5a1b_6007242357673346,-1259973487-6.00724235767e+15,1,Desktop,TRUE,en,TRUE,US,United States
FhuLDznnChaE7RJ45,Switch,Yes,ff5a5a1b_6007242357673346,-1259973487-6.00724235767e+15,2,Desktop,TRUE,en,TRUE,US,United States
Y4XpRt2u35veLMED2,Footbridge,No,29e4f436_7849973912360373,-1654684141-7.84997391236e+15,2,Desktop,FALSE,en,TRUE,US,United States
3JSsXTCcCrnouRp9D,Switch,Yes,29e4f436_7849973912360373,-1654684141-7.84997391236e+15,3,Desktop,TRUE,en,TRUE,US,United States
E29DqrEHMQwbXPaqY,Footbridge,No,7a54e431_696382142562508,-1257187737-6.96382142563e+14,1,Desktop,TRUE,en,FALSE,US,United States
3cfb3Q6MrGuneqhhh,Switch,Yes,7a54e431_696382142562508,-1257187737-6.96382142563e+14,3,Desktop,TRUE,en,FALSE,US,United States
sTH7x2ZiESLiJ3R7E,Footbridge,No,80367950_5734559885397894,-1648621337-5.7345598854e+15,1,Desktop,TRUE,en,TRUE,US,United States
dyd4YW4nn5Ea8aahv,Switch,Yes,80367950_5734559885397894,-1648621337-5.7345598854e+15,2,Desktop,FALSE,en,TRUE,US,United States
mQ8b7sWZWKH9T7dzD,Switch,Yes,e3fe4377_3818283246926328,722928298-3.81828324693e+15,1,Desktop,FALSE,en,TRUE,US,United States
k5TW3Y57XtFZqq3qL,Footbridge,Yes,e3fe4377_3818283246926328,722928298-3.81828324693e+15,2,Desktop,TRUE,en,TRUE,US,United States
rQokJqeyJDwHgquuY,Switch,Yes,f900a4cf_1055720054431719,-1801479858-1.05572005443e+15,1,Desktop,FALSE,en,TRUE,US,United States
qKerYHPafMuEFQ4rh,Footbridge,No,f900a4cf_1055720054431719,-1801479858-1.05572005443e+15,3,Desktop,FALSE,en,TRUE,US,United States
GEj5LJj59qESfna8w,Switch,Yes,f581444d_9168200087946484,393181844-9.16820008795e+15,1,Desktop,FALSE,en,TRUE,US,United States
uSpYMvefYrFPTuCga,Footbridge,No,f581444d_9168200087946484,393181844-9.16820008795e+15,3,Desktop,FALSE,en,TRUE,US,United States
DHfn9Ja89AB69MeTW,Switch,Yes,8f194f86_5467051578241836,-2015207974-5.46705157824e+15,1,Desktop,TRUE,en,TRUE,US,United States
AFBNjZimRpgGcnmzr,Footbridge,Yes,8f194f86_5467051578241836,-2015207974-5.46705157824e+15,3,Desktop,TRUE,en,TRUE,US,United States
c42RhArnsZ3MW99Rz,Footbridge,No,64ad2dd1_5436368859565002,272771460-5.43636885957e+15,2,Desktop,TRUE,en,TRUE,US,United States
zjz44rGgZAMkewBDb,Switch,Yes,64ad2dd1_5436368859565002,272771460-5.43636885957e+15,3,Desktop,FALSE,en,TRUE,US,United States
aRSGFwZCJKmXtdMSX,Switch,Yes,ec03fc44_9587597510178100,-505276933-9.58759751018e+15,2,Desktop,FALSE,en,TRUE,US,United States
ehvp6xwXSZuSqG8dz,Footbridge,Yes,ec03fc44_9587597510178100,-505276933-9.58759751018e+15,3,Desktop,FALSE,en,TRUE,US,United States
9ke2jEe3yY7KSQE5K,Switch,Yes,b0d394d3_1220511971856135,1879003611-1.22051197186e+15,1,Desktop,FALSE,en,TRUE,US,United States
uuwh5MKjT3dPHTRMA,Footbridge,Yes,b0d394d3_1220511971856135,1879003611-1.22051197186e+15,3,Desktop,TRUE,en,TRUE,US,United States
cvBPa4P4ptDMZQtPv,Switch,Yes,71b209d6_1287285227651162,-881901604-1.28728522765e+15,1,Desktop,FALSE,en,TRUE,US,United States
aDJq9hfbKGD42hb3g,Footbridge,No,c0f3366d_5472165897102124,-416534515-5.4721658971e+15,1,Desktop,FALSE,en,TRUE,US,United States
pkJDZCxcuC9te2At9,Switch,Yes,c0f3366d_5472165897102124,-416534515-5.4721658971e+15,2,Desktop,FALSE,en,TRUE,US,United States
kKSMQ5aqx6SAXjEAr,Footbridge,Yes,d09fb499_1020520570610279,1280281594-1.02052057061e+15,2,Desktop,FALSE,en,TRUE,US,United States
kFiGr2AJwbPgRrNf7,Footbridge,No,5d6ba59a_4226477501305459,-754239833-4.22647750131e+15,1,Desktop,FALSE,en,TRUE,US,United States
kFMAz8vjXQoxygZzL,Switch,Yes,d09fb499_1020520570610279,1280281594-1.02052057061e+15,3,Desktop,FALSE,en,TRUE,US,United States
cLZqHX4kiH9nPAhHF,Switch,No,5d6ba59a_4226477501305459,-754239833-4.22647750131e+15,2,Desktop,FALSE,en,TRUE,US,United States
HoDuRuDtut5Xi8Hzc,Switch,No,140ef26b_1505838560131260,33478388-1.50583856013e+15,2,Desktop,FALSE,en,TRUE,US,United States
DyFhLFkpyvwFCyRaP,Footbridge,No,140ef26b_1505838560131260,33478388-1.50583856013e+15,3,Desktop,FALSE,en,TRUE,US,United States
KYcxaQEfF68wd77gL,Switch,Yes,7a54e431_696382142562508,612575943-6.96382142563e+14,2,Desktop,TRUE,en,TRUE,US,United States
L35fNwPALDjFYAq69,Footbridge,No,7a54e431_696382142562508,612575943-6.96382142563e+14,3,Desktop,TRUE,en,TRUE,US,United States
AoCLYAAQDwi9adpk3,Footbridge,No,7a54e431_696382142562508,782507527-6.96382142563e+14,1,Desktop,FALSE,en,TRUE,US,United States
qkYbArTRRPNkRKJba,Switch,Yes,7a54e431_696382142562508,782507527-6.96382142563e+14,3,Desktop,TRUE,en,TRUE,US,United States
wT2kfBw5akHpuuBpH,Switch,No,7a54e431_696382142562508,1523168517-6.96382142563e+14,1,Desktop,FALSE,en,TRUE,US,United States
sXxWipXZ73KXMqXhg,Footbridge,No,7a54e431_696382142562508,1523168517-6.96382142563e+14,3,Desktop,TRUE,en,TRUE,US,United States
cF9XNzyQw8sS5ZH2B,Footbridge,No,7a54e431_696382142562508,1579505220-6.96382142563e+14,1,Desktop,FALSE,en,TRUE,US,United States
2hscwsSJMR55Fyec8,Switch,Yes,7a54e431_696382142562508,1579505220-6.96382142563e+14,3,Desktop,TRUE,en,TRUE,US,United States
EP7x8XRk5SCCrd2eC,Switch,Yes,7a54e431_696382142562508,-1969262934-6.96382142563e+14,2,Desktop,TRUE,en,TRUE,US,United States
xJ7DGbzNfzGGg2auy,Footbridge,No,7a54e431_696382142562508,-1969262934-6.96382142563e+14,3,Desktop,FALSE,en,TRUE,US,United States
LQsmnBmn2T7NSyNfH,Footbridge,Yes,870edb35_3795320267143647,-1643452014-3.79532026714e+15,1,Desktop,FALSE,en,FALSE,US,United States
J3M8ZuSJpjaLWhm4i,Switch,Yes,870edb35_3795320267143647,-1643452014-3.79532026714e+15,3,Desktop,TRUE,en,FALSE,US,United States
yLQtt77t5dncRSiaa,Switch,No,6838774b_8507473242993498,425095704-8.50747324299e+15,1,Desktop,FALSE,en,FALSE,US,United States
4RZB5uMxpeQ4CcsJn,Footbridge,Yes,6838774b_8507473242993498,425095704-8.50747324299e+15,2,Desktop,FALSE,en,FALSE,US,United States
9GeysHCoQrdcnmwgR,Switch,Yes,7a54e431_696382142562508,694892356-6.96382142563e+14,1,Desktop,TRUE,en,TRUE,US,United States
wtDzD4WReAnCMvCbv,Footbridge,No,6838774b_8507473242993498,1070673330-8.50747324299e+15,2,Desktop,FALSE,en,FALSE,US,United States
QN77iJdnFfx86CrEK,Switch,No,6838774b_8507473242993498,1070673330-8.50747324299e+15,3,Desktop,FALSE,en,FALSE,US,United States
ZGKMnBD3zGFHXzoFX,Footbridge,No,7a54e431_696382142562508,694892356-6.96382142563e+14,2,Desktop,TRUE,en,TRUE,US,United States
5mebD8rWxWDdMgnoB,Switch,Yes,9dff288d_9424225406804712,1872960041-9.4242254068e+15,1,Desktop,TRUE,en,TRUE,US,United States
yZyofyAz4NuYfPerh,Switch,Yes,ec6b28eb_6401079444972495,176221231-6.40107944497e+15,1,Desktop,FALSE,en,TRUE,US,United States
HcxMaZMruEPapnZgc,Footbridge,No,ec6b28eb_6401079444972495,176221231-6.40107944497e+15,2,Desktop,TRUE,en,TRUE,US,United States
rKrzKfwsKfz2SAbKn,Footbridge,No,e8102147_8654710063898563,-1590603534-8.6547100639e+15,1,Desktop,TRUE,en,TRUE,US,United States
sPchLa5LDxnJjf6ok,Switch,Yes,e8102147_8654710063898563,-1590603534-8.6547100639e+15,3,Desktop,TRUE,en,TRUE,US,United States
mnxnnywWkpHGokESu,Switch,Yes,3b042d9b_4492963770810603,1846583540-4.49296377081e+15,1,Desktop,FALSE,en,TRUE,US,United States
ST9ibcGPwmvqzMHzb,Footbridge,Yes,3b042d9b_4492963770810603,1846583540-4.49296377081e+15,3,Desktop,FALSE,en,TRUE,US,United States
FZT4QnD9JybLxLZyx,Switch,Yes,c075945b_7947876316847570,-129999155-7.94787631685e+15,1,Desktop,FALSE,en,TRUE,US,United States
b3b5o7zet4QE3m22h,Footbridge,Yes,c075945b_7947876316847570,-129999155-7.94787631685e+15,3,Desktop,FALSE,en,TRUE,US,United States
WFF6erjaKegMpWmmL,Footbridge,Yes,5af60cc6_9884065002769750,4895525-9.88406500277e+15,2,Desktop,FALSE,en,TRUE,US,United States
BAwbZ4iXcbhqQQZnp,Switch,Yes,5af60cc6_9884065002769750,4895525-9.88406500277e+15,3,Desktop,FALSE,en,TRUE,US,United States
yepDNQuLmfD8rw2p7,Footbridge,No,b32d0931_9781534179703350,1578073577-9.7815341797e+15,1,Desktop,FALSE,en,TRUE,US,United States
P73DPKQaCkD4KxSon,Switch,Yes,b32d0931_9781534179703350,1578073577-9.7815341797e+15,2,Desktop,TRUE,en,TRUE,US,United States
72ovNj8qmQNKD6Zuc,Switch,Yes,16988ae5_2636595501789400,-1704109739-2.63659550179e+15,1,Desktop,FALSE,en,TRUE,US,United States
ok8EhhWLsA8yP8aSN,Footbridge,No,16988ae5_2636595501789400,-1704109739-2.63659550179e+15,3,Desktop,FALSE,en,TRUE,US,United States
a3y9pJpNC3Mr25Hk5,Footbridge,Yes,66bc8ac8_7486972398979173,1669311348-7.48697239898e+15,1,Desktop,FALSE,en,TRUE,US,United States
rgNLqkc5eqjMhQRpY,Footbridge,No,6fc15e65_5008841901102574,743210604-5.0088419011e+15,1,Desktop,TRUE,en,TRUE,US,United States
tdZ5nT4rpd7qbdSBW,Switch,Yes,6fc15e65_5008841901102574,743210604-5.0088419011e+15,3,Desktop,FALSE,en,TRUE,US,United States
4Yoq4sqJuAYo6JwfZ,Switch,Yes,11f6b535_5282519420754681,-551634145-5.28251942075e+15,2,Desktop,FALSE,es,TRUE,US,United States
Hrcagbz97PkhZK3aT,Footbridge,Yes,11f6b535_5282519420754681,-551634145-5.28251942075e+15,3,Desktop,FALSE,es,TRUE,US,United States
vzGXtMCHxzNCi5B6j,Footbridge,Yes,11f6b535_5282519420754681,165017966-5.28251942075e+15,1,Desktop,TRUE,es,TRUE,US,United States
EF6HCxsjS6TqxBLkd,Switch,Yes,11f6b535_5282519420754681,165017966-5.28251942075e+15,2,Desktop,FALSE,es,TRUE,US,United States
