date,year,season,month,day,holiday,workday,weather,celsius_actual,celsius_feelslike,humidity,windspeed,num_riders
2012-12-18,2012,Fall,12,Tuesday,FALSE,TRUE,Clear,16.844153,20.4854,66.625,14.834068,5557
2012-12-19,2012,Fall,12,Wednesday,FALSE,TRUE,Clear,13.6325,17.1081,62.5417,12.334164,5267
2012-12-20,2012,Fall,12,Thursday,FALSE,TRUE,Cloudy,13.53,16.76085,66.7917,8.875021,4128
2012-12-21,2012,Winter,12,Friday,FALSE,TRUE,Cloudy,13.393347,15.08835,55.6667,25.083661,3623
2012-12-22,2012,Winter,12,Saturday,FALSE,FALSE,Clear,10.899153,11.80565,44.125,27.292182,1749
2012-12-23,2012,Winter,12,Sunday,FALSE,FALSE,Clear,10.079153,12.97355,51.5417,8.916561,1787
2012-12-24,2012,Winter,12,Monday,FALSE,TRUE,Cloudy,9.483464,12.945,79.1304,5.1744368,920
2012-12-25,2012,Winter,12,Tuesday,TRUE,FALSE,Cloudy,11.943464,14.72325,73.4783,11.304642,1013
2012-12-26,2012,Winter,12,Wednesday,FALSE,TRUE,Light precip,9.976653,11.01665,82.3333,21.208582,441
2012-12-27,2012,Winter,12,Thursday,FALSE,TRUE,Cloudy,10.420847,11.3321,65.2917,23.458911,2114
2012-12-28,2012,Winter,12,Friday,FALSE,TRUE,Cloudy,10.386653,12.7523,59,10.416557,3095
2012-12-29,2012,Winter,12,Saturday,FALSE,FALSE,Cloudy,10.386653,12.12,75.2917,8.333661,1341
2012-12-30,2012,Winter,12,Sunday,FALSE,FALSE,Clear,10.489153,11.585,48.3333,23.500518,1796
2012-12-31,2012,Winter,12,Monday,FALSE,TRUE,Cloudy,8.849153,11.17435,57.75,10.374682,2729
